moneyness,8,15,22,50,78,134,225,323
-0.7224222238637007,,,,139.85,,,,
-0.6595936414567907,,,,128.5,,,,
-0.5653144530770924,,,,111.84,,,,
-0.5359992650228358,,,,,,97.91,,
-0.5358893659258637,,,,,,,94.8,
-0.5086238057639042,,,,104.34,,,,
-0.5066587197608774,,,,108.62000000000002,,,,
-0.5066123960860178,,,,108.6,,,,
-0.5064717744267554,,,,103.77,,,,
-0.5064714699639308,,,,105.98,,,,
-0.5064295266196438,,,,103.76,,,,
-0.4646199444061351,,,107.6,,,,,
-0.46458923209399006,,,107.55,,,,,
-0.4622392878450253,,130.55,,,,,,
-0.4613757141388567,,130.33,,,,,,
-0.4608550746091854,,128.27,,,,,,
-0.4603661277060519,,,106.26,,,,,
-0.4603258552486009,,,106.2,,,,,
-0.45966007369619066,,,106.06,,,,,
-0.4596054285877066,,,106.04,,,,,
-0.4595302422169266,,,105.99,,,,,
-0.4591254955569477,,,,,,94.57,,
-0.4485725765032792,,,,99.98999999999998,,,,
-0.4179283580095968,,,,97.17,,,,
-0.412638474343894,,,,97.0,,,,
-0.3884299820366597,,,105.07,,,,,
-0.38632583612721283,,103.17,,,,,,
-0.3862615256249622,,103.22,,,,,,
-0.3841331134688548,,112.97,,,,,,
-0.38406597146192867,,113.63,,,,,,
-0.3838913147312665,,,,96.71,,,,
-0.38376630939491396,,103.42,,,,,,
-0.3833125612447713,,103.14,,,,,,
-0.3832674919986666,,103.04,,,,,,
-0.3832556055512546,,,,93.84,,,,
-0.3829543927708171,,103.19000000000001,,,,,,
-0.38279843817144776,,,,,,92.76,,
-0.3825797977022707,,,,92.34,,,,
-0.38141482491951817,,,,,,,,90.13
-0.3800506498619063,,,,,,91.68,,
-0.3798205386692747,,,,91.55,,,,
-0.3796602057760149,,101.9,,,,,,
-0.3796564537440835,,101.98,,,,,,
-0.37749275245937053,,,,,92.18,,,
-0.3548151222732875,,,,91.85,,,,
-0.35431035503245134,,,,91.06,,,,
-0.323860724529334,,,,90.66000000000001,,,,
-0.3231639746026511,,,,90.43,,,,
-0.31883357060630624,,,,87.9,,,,
-0.3152969051575728,,,,89.57,,,,
-0.30991269015355827,114.4,,,,,,,
-0.3077829348803718,,100.5,,,,,,
-0.3075809880203818,,,91.91,,,,,
-0.30710195856100164,,,90.99,,,,,
-0.3058256193848041,,,91.51,,,,,
-0.29015511499564295,,,,89.91,,,,
-0.26618834376874656,,95.02,,,,,,
-0.2648885341295407,,,,88.33,,,,
-0.263180774912779,,,,88.7,,,,
-0.26201122849915837,101.46000000000001,,,,,,,
-0.2619165873483278,,90.2,,,,,,
-0.2611401592489243,99.46,,,,,,,
-0.26025631502231406,,96.3,,,,,,
-0.25926680376403577,,,,87.61,,,,
-0.2582387652147978,,,,85.52,,,,
-0.2581767468083055,,,,85.50999999999999,,,,
-0.2575722985376031,,93.93,,,,,,
-0.25709646989267365,,,,85.89,,,,
-0.25698986781849753,,,,85.55,,,,
-0.25605870440763523,,92.99,,,,,,
-0.2343365158391273,,,,86.37,,,,
-0.23322432850387342,,,,,,89.76,,
-0.23237757688928384,,,,85.54,,,,
-0.23225817744847455,,,,,,89.71,,
-0.23206880663492546,,,,,,89.7,,
-0.23187662832553246,,,86.57,,,,,
-0.23168470799024854,,,,,,89.68,,
-0.23155281045727527,,88.95,,,,,,
-0.23150674783185,,,,,,89.63,,
-0.23147166566681132,,,,,86.66,,,
-0.23143965187290472,,88.92,,,,,,
-0.23142311233673507,,,87.52,,,,,
-0.23122351853312528,,,,,,89.48,,
-0.23090814059122244,,,,,87.07,,,
-0.2308709924533061,,,,,,88.86,,
-0.2307272166402934,,,,86.52,,,,
-0.23022292590110494,,,,85.26999999999998,,,,
-0.2298738702827272,,90.78,,,,,,
-0.22978026863415701,,91.95,,,,,,
-0.22949505266478365,,90.64,,,,,,
-0.22938318751465137,,,85.89,,,,,
-0.22926059731995407,,90.52,,,,,,
-0.2292352904179764,,,85.86,,,,,
-0.2291942968394346,,90.52,,,,,,
-0.22917552151286325,,90.51,,,,,,
-0.2291407015559641,,,,,,89.44,,
-0.22914058271113413,,90.51,,,,,,
-0.22913784926993186,101.73,,,,,,,
